event_id,event_name,event_year,event_month,planned_start_date,planned_end_date,calendar_status,date_source,source_fingerprint,calendar_title,url,match_via,scraped_at,updated_at
275,Dutch Open West Coast Swing,2017,3,2017-03-16,2017-03-19,scheduled,wsdc_dump,dump:competitionevents:1871,Dutch Open West Coast Swing,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
143,High Desert Dance Classic,2017,3,2017-03-10,2017-03-12,scheduled,wsdc_dump,dump:competitionevents:1866,High Desert Dance Classic,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
186,West in Lyon,2017,3,2017-03-09,2017-03-12,scheduled,wsdc_dump,dump:competitionevents:1868,West In Lyon,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
92,MADjam,2017,3,2017-03-02,2017-03-05,scheduled,wsdc_dump,dump:competitionevents:1865,Mid-Atlantic Dance Jam,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
197,5280 Westival,2017,2,2017-02-24,2017-02-26,scheduled,wsdc_dump,dump:competitionevents:1862,5280 Swing Dance Championships,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
274,Australasian WCS & Zouk Champs,2017,2,2017-02-23,2017-02-27,scheduled,wsdc_dump,dump:competitionevents:1861,Australasian WCS & Zouk Champs,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
244,Rose City Swing,2017,2,2017-02-23,2017-02-26,scheduled,wsdc_dump,dump:competitionevents:1863,Rose City Swing,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
12,Capital Swing Dance Convention,2017,2,2017-02-17,2017-02-19,scheduled,wsdc_dump,dump:competitionevents:1859,Capital Swing Dance Convention,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
185,Sweetheart Swing Classic,2017,2,2017-02-16,2017-02-19,scheduled,wsdc_dump,dump:competitionevents:1860,Sweetheart Swing Classic,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
169,Dance Camp Chicago,2017,2,2017-02-10,2017-02-12,scheduled,wsdc_dump,dump:competitionevents:1858,Dance Camp Chicago,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
258,Swingtzerland,2017,2,2017-02-09,2017-02-12,scheduled,wsdc_dump,dump:competitionevents:1857,Swingtzerland,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
273,Charlotte Westie Fest,2017,2,2017-02-03,2017-02-05,scheduled,wsdc_dump,dump:competitionevents:1856,Charlotte Westie Fest,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
215,Swing & Snow,2017,2,2017-02-02,2017-02-06,scheduled,wsdc_dump,dump:competitionevents:1855,Swing & Snow,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
242,Derby City Swing,2017,1,2017-01-26,2017-01-29,scheduled,wsdc_dump,dump:competitionevents:1853,Derby City Swing,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
272,Paris Westie Fest,2017,1,2017-01-20,2017-01-22,scheduled,wsdc_dump,dump:competitionevents:1851,Paris Westie Fest,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
196,SwingCouver,2017,1,2017-01-20,2017-01-22,scheduled,wsdc_dump,dump:competitionevents:1854,SwingCouver,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
183,Freedom Swing Dance Challenge,2017,1,2017-01-13,2017-01-15,scheduled,wsdc_dump,dump:competitionevents:1850,Freedom Swing Dance Challenge,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
62,Monterey SwingFest,2017,1,2017-01-13,2017-01-16,scheduled,wsdc_dump,dump:competitionevents:1848,Monterey SwingFest,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
200,Austin Swing Dance Championships,2017,1,2017-01-12,2017-01-15,scheduled,wsdc_dump,dump:competitionevents:1849,Austin Swing Dance Championships,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
184,BudaFest Open WCS Championships,2017,1,2017-01-06,2017-01-08,scheduled,wsdc_dump,dump:competitionevents:1846,BudaFest Open WCS Championships,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
241,Moscow Xmas Dance Camp,2017,1,2017-01-06,2017-01-08,scheduled,wsdc_dump,dump:competitionevents:1845,Moscow Xmas Dance Camp,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
240,Westie Gala,2017,1,2017-01-06,2017-01-08,scheduled,wsdc_dump,dump:competitionevents:1844,Sweden Westie Gala,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
75,UCWDC Country Dance World Championship,2017,1,2017-01-01,2017-01-08,scheduled,wsdc_dump,dump:competitionevents:1852,Worlds UCWDC,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
42,Floorplay Swing Vacation,2017,1,2016-12-30,2017-01-02,scheduled,wsdc_dump,dump:competitionevents:1840,Floorplay New Years Swing Vacation,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
141,Spotlight New Year's Celebration,2017,1,2016-12-30,2017-01-02,scheduled,wsdc_dump,dump:competitionevents:1842,Spotlight Dance Challenge,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
334,Countdown Swing Boston,2017,1,2016-12-29,2017-01-01,scheduled,wsdc_dump,dump:competitionevents:1843,New Year's Dance Extravaganza,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
195,Palm Springs New Years Swing Dance Classic,2017,1,2016-12-29,2017-01-02,scheduled,wsdc_dump,dump:competitionevents:1841,Palm Springs New Years Swing Dance Classic,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
214,New Year's Swing Fling,2017,1,2016-12-27,2017-01-01,scheduled,wsdc_dump,dump:competitionevents:1847,New Year's Swing Fling,,dump_competitionevents_series_id,2026-09-24 16:46:53.951637+00,2026-09-24 16:46:53.951637+00
271,Berlin Swing Revolution,2016,12,2016-12-08,2016-12-11,scheduled,wsdc_dump,dump:competitionevents:1839,Berlin Swing Revolution,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
213,Swingtimate,2016,12,2016-12-08,2016-12-11,scheduled,wsdc_dump,dump:competitionevents:1836,Swingtimate,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
238,Winter White,2016,12,2016-12-02,2016-12-04,scheduled,wsdc_dump,dump:competitionevents:1837,Winter White,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
212,The After Party (TAP),2016,12,2016-12-01,2016-12-04,scheduled,wsdc_dump,dump:competitionevents:1834,The After Party,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
87,CASH Bash,2016,11,2016-11-25,2016-11-27,scheduled,wsdc_dump,dump:competitionevents:1835,C.A.S.H. Bash Weekend,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
68,US Open Swing Dance Championships,2016,11,2016-11-24,2016-11-27,scheduled,wsdc_dump,dump:competitionevents:1832,US Open Swing Dance Championships,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
181,DC Swing eXperience (DCSX),2016,11,2016-11-17,2016-11-20,scheduled,wsdc_dump,dump:competitionevents:1831,DC Swing eXperience,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
269,Autumn Swing Challenge,2016,11,2016-11-11,2016-11-13,scheduled,wsdc_dump,dump:competitionevents:1833,Autumn Swing Challenge,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
63,Swingin' New England Dance Festival,2016,11,2016-11-11,2016-11-13,scheduled,wsdc_dump,dump:competitionevents:1828,Swingin' New England Dance Festival,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
270,Westie's Angels,2016,11,2016-11-10,2016-11-13,scheduled,wsdc_dump,dump:competitionevents:1838,Westie's Angels,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
229,Scandinavian Open,2016,11,2016-11-04,2016-11-06,scheduled,wsdc_dump,dump:competitionevents:1827,Scandinavian Open,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
79,Sea to Sky,2016,11,2016-11-04,2016-11-06,scheduled,wsdc_dump,dump:competitionevents:1824,Sea to Sky,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
237,WCS Helsinki,2016,11,2016-11-04,2016-11-06,scheduled,wsdc_dump,dump:competitionevents:1825,WCS Helsinki,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
194,Moscow Westie Fest,2016,11,2016-11-03,2016-11-06,scheduled,wsdc_dump,dump:competitionevents:1830,Moscow Westie Dance Fest,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
31,Mountain Magic,2016,11,2016-11-03,2016-11-06,scheduled,wsdc_dump,dump:competitionevents:1829,Mountain Magic,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
65,Halloween SwingThing,2016,10,2016-10-28,2016-10-30,scheduled,wsdc_dump,dump:competitionevents:1822,Halloween SwingThing,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
125,Swing City Chicago,2016,10,2016-10-28,2016-10-30,scheduled,wsdc_dump,dump:competitionevents:1823,Swing City Chicago,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
236,Warsaw Halloween Swing,2016,10,2016-10-28,2016-10-30,scheduled,wsdc_dump,dump:competitionevents:1826,Warsaw Halloween Swing,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
268,Korea Westival,2016,10,2016-10-21,2016-10-23,scheduled,wsdc_dump,dump:competitionevents:1821,Korea Westival,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
43,Paradise Dance Festival,2016,10,2016-10-21,2016-10-23,scheduled,wsdc_dump,dump:competitionevents:1818,Paradise Country Dance Festival,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
178,Montreal Westie Fest,2016,10,2016-10-14,2016-10-16,scheduled,wsdc_dump,dump:competitionevents:1820,Montreal WCS Fest,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
179,New Zealand Open Swing Dance Championships,2016,10,2016-10-14,2016-10-16,scheduled,wsdc_dump,dump:competitionevents:1817,New Zealand Open Swing Dance Championships,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
267,Swustlicious,2016,10,2016-10-14,2016-10-16,scheduled,wsdc_dump,dump:competitionevents:1819,Swustlicious,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
257,Italian Open,2016,10,2016-10-13,2016-10-16,scheduled,wsdc_dump,dump:competitionevents:1815,Italian Open,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
8,Boogie By The Bay,2016,10,2016-10-06,2016-10-09,scheduled,wsdc_dump,dump:competitionevents:1814,Boogie By The Bay,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
211,Atlanta Swing Classic,2016,10,2016-09-30,2016-10-02,scheduled,wsdc_dump,dump:competitionevents:1812,Atlanta Swing Classic,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
165,Midland Swing Open,2016,10,2016-09-30,2016-10-02,scheduled,wsdc_dump,dump:competitionevents:1813,Midland Swing Open,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
234,Philly Swing Classic,2016,9,2016-09-23,2016-09-25,scheduled,wsdc_dump,dump:competitionevents:1811,Philly Swing Classic,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
131,Meet Me In St Louis,2016,9,2016-09-22,2016-09-25,scheduled,wsdc_dump,dump:competitionevents:1810,Meet Me In St Louis,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
266,Rocky Mountain 5 Dance,2016,9,2016-09-16,2016-09-18,scheduled,wsdc_dump,dump:competitionevents:1809,Rocky Mountain 5 Dance,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
167,Best of the Best WCS,2016,9,2016-09-15,2016-09-18,scheduled,wsdc_dump,dump:competitionevents:1808,Best of the Best,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
10,Bridgetown Swing Boogie,2016,10,2016-09-15,2016-10-18,scheduled,wsdc_dump,dump:competitionevents:1816,Bridgetown Swing Boogie,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
232,Norway Westie Fest,2016,9,2016-09-15,2016-09-18,scheduled,wsdc_dump,dump:competitionevents:1806,Norway Westie Fest,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
265,Upstate Dance Challenge,2016,9,2016-09-09,2016-09-11,scheduled,wsdc_dump,dump:competitionevents:1807,Upstate Dance Challenge,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
233,Bavarian Open,2016,9,2016-09-08,2016-09-11,scheduled,wsdc_dump,dump:competitionevents:1803,Bavarian Open,,dump_competitionevents_series_id,2026-09-24 16:43:41.811282+00,2026-09-24 16:43:41.811282+00
231,Trilogy Swing,2016,9,2016-09-08,2016-09-11,scheduled,wsdc_dump,dump:competitionevents:1804,Swing Trilogy,,dump_competitionevents_series_id,2026-09-24 16:43:41.811282+00,2026-09-24 16:43:41.811282+00
230,Sunny Side Dance Camp,2016,9,2016-09-04,2016-09-11,scheduled,wsdc_dump,dump:competitionevents:1805,Sunny Side Dance Camp,,dump_competitionevents_series_id,2026-09-24 16:45:51.329369+00,2026-09-24 16:45:51.329369+00
15,Dallas D.A.N.C.E.,2016,9,2016-09-02,2016-09-04,scheduled,wsdc_dump,dump:competitionevents:1799,Dallas D.A.N.C.E.,,dump_competitionevents_series_id,2026-09-24 16:43:41.811282+00,2026-09-24 16:43:41.811282+00
135,Desert City Swing,2016,9,2016-09-02,2016-09-04,scheduled,wsdc_dump,dump:competitionevents:1801,Desert City Swing,,dump_competitionevents_series_id,2026-09-24 16:43:41.811282+00,2026-09-24 16:43:41.811282+00
177,River City Swing,2016,9,2016-09-02,2016-09-04,scheduled,wsdc_dump,dump:competitionevents:1802,River City Swing,,dump_competitionevents_series_id,2026-09-24 16:43:41.811282+00,2026-09-24 16:43:41.811282+00
48,South Bay Dance Fling,2016,9,2016-09-01,2016-09-04,scheduled,wsdc_dump,dump:competitionevents:1800,South Bay CW Dance Festival,,dump_competitionevents_series_id,2026-09-24 16:43:41.811282+00,2026-09-24 16:43:41.811282+00
53,Summer Hummer,2016,8,2016-08-25,2016-08-28,scheduled,wsdc_dump,dump:competitionevents:1798,Summer Hummer,,dump_competitionevents_series_id,2026-09-24 16:43:41.811282+00,2026-09-24 16:43:41.811282+00
119,Chicagoland Country and Swing Dance Festival,2016,8,2016-08-19,2016-08-21,scheduled,wsdc_dump,dump:competitionevents:1795,Chicagoland Dance Festival,,dump_competitionevents_series_id,2026-09-24 16:43:41.811282+00,2026-09-24 16:43:41.811282+00
264,UpTown Swing,2016,8,2016-08-19,2016-08-21,scheduled,wsdc_dump,dump:competitionevents:1794,Swedish Swing Summer Camp,,dump_competitionevents_series_id,2026-09-24 16:43:41.811282+00,2026-09-24 16:43:41.811282+00
120,Lone Star Invitational,2016,8,2016-08-12,2016-08-14,scheduled,wsdc_dump,dump:competitionevents:1791,Lone Star Invitational,,dump_competitionevents_series_id,2026-09-24 16:43:41.811282+00,2026-09-24 16:43:41.811282+00
157,New England Dance Festival,2016,8,2016-08-11,2016-08-14,scheduled,wsdc_dump,dump:competitionevents:1790,New England Dance Festival,,dump_competitionevents_series_id,2026-09-24 16:43:41.811282+00,2026-09-24 16:43:41.811282+00
51,Palm Springs Summer Dance Classic,2016,8,2016-08-11,2016-08-15,scheduled,wsdc_dump,dump:competitionevents:1796,Palm Springs Summer Dance Classic,,dump_competitionevents_series_id,2026-09-24 16:43:41.811282+00,2026-09-24 16:43:41.811282+00
263,Riga Summer Swing,2016,8,2016-08-11,2016-08-14,scheduled,wsdc_dump,dump:competitionevents:1793,Riga Summer Swing,,dump_competitionevents_series_id,2026-09-24 16:43:41.811282+00,2026-09-24 16:43:41.811282+00
59,Swing Fling,2016,8,2016-08-11,2016-08-14,scheduled,wsdc_dump,dump:competitionevents:1792,Swing Fling,,dump_competitionevents_series_id,2026-09-24 16:43:41.811282+00,2026-09-24 16:43:41.811282+00
224,Midwest Westie Fest,2016,8,2016-08-05,2016-08-07,scheduled,wsdc_dump,dump:competitionevents:1788,Midwest Westie Fest,,dump_competitionevents_series_id,2026-09-24 16:43:41.811282+00,2026-09-24 16:43:41.811282+00
227,Swingtacular: The Galactic Open,2016,8,2016-08-05,2016-08-07,scheduled,wsdc_dump,dump:competitionevents:1789,Swingtacular,,dump_competitionevents_series_id,2026-09-24 16:43:41.811282+00,2026-09-24 16:43:41.811282+00
137,Tampa Bay Classic,2016,8,2016-08-04,2016-08-07,scheduled,wsdc_dump,dump:competitionevents:1787,Tampa Bay Classic,,dump_competitionevents_series_id,2026-09-24 16:43:41.811282+00,2026-09-24 16:43:41.811282+00
164,Sea Sun and Swing,2016,8,2016-07-29,2016-08-06,scheduled,wsdc_dump,dump:competitionevents:1785,Sea Sun and Swing,,dump_competitionevents_series_id,2026-09-24 16:43:41.811282+00,2026-09-24 16:43:41.811282+00
77,Arizona Dance Classic,2016,7,2016-07-28,2016-07-31,scheduled,wsdc_dump,dump:competitionevents:1786,Arizona Dance Classic,,dump_competitionevents_series_id,2026-09-24 16:43:41.811282+00,2026-09-24 16:43:41.811282+00
148,Dance Mardi Gras,2016,7,2016-07-21,2016-07-24,scheduled,wsdc_dump,dump:competitionevents:1782,New Orleans Dance Mardi Gras,,dump_competitionevents_series_id,2026-09-24 16:43:41.811282+00,2026-09-24 16:43:41.811282+00
256,Rock the Barn,2016,7,2016-07-21,2016-07-24,scheduled,wsdc_dump,dump:competitionevents:1797,Rock The Barn,,dump_competitionevents_series_id,2026-09-24 16:43:41.811282+00,2026-09-24 16:43:41.811282+00
262,Swing It Like It's Hot,2016,7,2016-07-21,2016-07-24,scheduled,wsdc_dump,dump:competitionevents:1784,Swing It Like It's Hot,,dump_competitionevents_series_id,2026-09-24 16:43:41.811282+00,2026-09-24 16:43:41.811282+00
47,SwingTime Denver,2016,7,2016-07-21,2016-07-24,scheduled,wsdc_dump,dump:competitionevents:1780,Swingtime in the Rockies,,dump_competitionevents_series_id,2026-09-24 16:43:41.811282+00,2026-09-24 16:43:41.811282+00
149,Florida Dance Magic,2016,7,2016-07-14,2016-07-17,scheduled,wsdc_dump,dump:competitionevents:1776,Florida Dance Magic,,dump_competitionevents_series_id,2026-09-24 16:43:41.811282+00,2026-09-24 16:43:41.811282+00
147,Toronto Open Swing & Hustle Championships,2016,7,2016-07-14,2016-07-17,scheduled,wsdc_dump,dump:competitionevents:1779,Toronto Open Swing & Hustle Championships,,dump_competitionevents_series_id,2026-09-24 16:43:41.811282+00,2026-09-24 16:43:41.811282+00
44,Portland Dance Festival,2016,7,2016-07-08,2016-07-10,scheduled,wsdc_dump,dump:competitionevents:1777,Portland Dance Festival,,dump_competitionevents_series_id,2026-09-24 16:43:41.811282+00,2026-09-24 16:43:41.811282+00
